"prolific_ID","party","pol_affil","age","gender","ethnicity","treatment","stance","condition","aligned","vax_1","vax_2","vax_3","vax_4","elec_1","elec_2","elec_3","elec_4","dep_1","dep_2","dep_3","dep_4","dv_response_mean_vax","dv_response_mean_elec","dv_response_mean_dep","vax_partisanship","elec_partisanship","dep_partisanship","authorship"
"55b6e53bfdf99b438f10e3bb","dem","Democrat",51,"Male","Asian or Pacific Islander","no role-play","for","no role-play_for",0,100,100,100,100,100,100,0,100,36,45,31,49,100,75,40.25,"Moderate Democrat","Strong Republican","Strong Republican","AI language model"
"5f480a472618b5169c7711e1","dem","Democrat",25,"Male","Asian or Pacific Islander","repub","against","repub_against",0,90,89,83,81,14,17,0,14,0,14,24,11,85.75,11.25,12.25,"Strong Republican","Moderate Democrat","Strong Democrat","Politician"
"570b7b5fb9b52b00102d96f9","dem","Democrat",36,"Female","Caucasian/White","dem","against","dem_against",1,75,74,79,72,0,6,0,0,0,11,4,0,75,1.5,3.75,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Democrat","Policy Expert"
"6101930ddd5330f83b898c61","dem","Democrat",22,"Female","Caucasian/White","no role-play","for","no role-play_for",0,87,87,90,90,40,50,20,34,56,63,47,39,88.5,36,51.25,"Strong Democrat","Moderate Democrat","Moderate Republican","AI language model"
"5a973b8235237b0001127686","dem","Democrat",43,"Female","Caucasian/White","repub","against","repub_against",0,35,17,57,30,8,4,1,3,3,3,6,7,34.75,4,4.75,"Moderate Republican","Independent / non-partisan / politically neutral","Strong Democrat","Student"
"63ba386fca1ef3cc33de26d2","dem","Democrat",51,"Male","Hispanic or Latino","repub","against","repub_against",0,100,20,100,100,20,20,0,0,80,80,80,80,80,10,80,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Strong Democrat","Journalist"
"60477705b440ae26c4aaf5bb","dem","Democrat",43,"Male","Other","dem","against","dem_against",1,100,100,100,100,0,0,0,0,14,9,10,10,100,0,10.75,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","Student"
"5f9310b5c848c0098b27db59","dem","Democrat",27,"Male","African American/Black","dem","against","dem_against",1,60,62,58,46,68,44,71,57,59,39,48,92,56.5,60,59.5,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Democrat","Journalist"
"5b4d39f2d4c93b00019c8217","dem","Democrat",59,"Male","Caucasian/White","dem","for","dem_for",1,50,50,50,29,20,4,2,6,49,55,60,62,44.75,8,56.5,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Moderate Republican","AI language model"
"6288200662bdd110ddecad7a","dem","Democrat",34,"Male","Asian or Pacific Islander","no role-play","for","no role-play_for",0,88,76,87,85,65,75,53,59,62,57,66,59,84,63,61,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Republican","Journalist"
"5c3dfadfef1d0d0001b2870e","dem","Democrat",27,"Female","Caucasian/White","no role-play","against","no role-play_against",0,73,81,97,86,5,14,6,17,97,98,97,89,84.25,10.5,95.25,"Strong Democrat","Strong Republican","Independent / non-partisan / politically neutral","Journalist"
"63868eb7abcf3f247da6f52b","dem","Democrat",55,"Female","Caucasian/White","repub","for","repub_for",0,100,100,100,100,3,10,0,0,20,20,28,27,100,3.25,23.75,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Republican","Activist"
"594a955b09c434000142a8fb","dem","Democrat",48,"Female","Caucasian/White","dem","for","dem_for",1,95,86,50,85,48,35,4,8,74,99,60,65,79,23.75,74.5,"Moderate Democrat","Strong Democrat","Moderate Republican","Policy Expert"
"569298838d93fe000dfa033c","dem","Democrat",72,"Female","Caucasian/White","dem","for","dem_for",1,100,17,100,57,3,4,0,1,94,97,50,95,68.5,2,84,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Politician"
"5ca24d9d6e2fef0016945d13","dem","Democrat",60,"Female","Caucasian/White","dem","against","dem_against",1,93,91,61,100,0,0,0,0,16,8,14,5,86.25,0,10.75,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Democrat","Journalist"
"62bf3259b3f5491ecb5a24db","dem","Democrat",29,"Female","Caucasian/White","repub","against","repub_against",0,60,70,75,70,30,25,29,25,30,30,40,30,68.75,27.25,32.5,"Independent / non-partisan / politically neutral","Strong Republican","Moderate Republican","AI language model"
"63b6ffb02943686f4f354741","dem","Democrat",32,"Female","African American/Black","no role-play","against","no role-play_against",0,25,45,81,50,40,40,29,35,10,0,12,3,50.25,36,6.25,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Democrat","Student"
"63d94906463da95ed3d8e627","dem","Democrat",24,"Male","Caucasian/White","dem","for","dem_for",1,100,100,100,100,15,60,10,15,10,10,10,10,100,25,10,"Moderate Democrat","Moderate Democrat","Moderate Republican","Activist"
"633f050f498936a87592181c","dem","Democrat",63,"Female","Caucasian/White","no role-play","against","no role-play_against",0,70,65,100,100,0,0,0,0,0,30,20,40,83.75,0,22.5,"Independent / non-partisan / politically neutral","Moderate Democrat","Independent / non-partisan / politically neutral","AI language model"
"63d7b1a0af0a978609a30e3b","dem","Democrat",30,"Male","Asian or Pacific Islander","dem","against","dem_against",1,55,34,70,55,15,25,8,6,30,32,39,38,53.5,13.5,34.75,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","Journalist"
"5c3affca11b5a4000154f997","dem","Democrat",32,"Female","Caucasian/White","no role-play","for","no role-play_for",0,50,55,50,50,65,80,50,65,25,65,20,40,51.25,65,37.5,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","AI language model"
"5f6e71f3b273c13b726f3622","dem","Democrat",36,"Female","Caucasian/White","no role-play","against","no role-play_against",0,47,41,58,42,10,9,12,11,10,23,22,34,47,10.5,22.25,"Moderate Republican","Strong Democrat","Strong Democrat","AI language model"
"63d77a647dbf6c0c53b0d375","dem","Democrat",37,"Male","Caucasian/White","no role-play","against","no role-play_against",0,96,97,98,100,14,20,5,11,26,24,6,9,97.75,12.5,16.25,"Strong Republican","Independent / non-partisan / politically neutral","Strong Democrat","Activist"
"55eb04337480920010aa9e0d","dem","Democrat",37,"Male","Caucasian/White","dem","for","dem_for",1,2,5,15,5,5,5,1,2,60,75,50,60,6.75,3.25,61.25,"Strong Democrat","Moderate Democrat","Moderate Republican","Politician"
"6157a19a19a618c6119bf7d7","dem","Democrat",53,"Male","Caucasian/White","no role-play","for","no role-play_for",0,100,0,95,100,20,20,0,20,53,53,57,65,73.75,15,57,"Moderate Democrat","Other (Libertarian, Green Party, etc.)","Moderate Republican","AI language model"
"5fa2b9a3c1d67f3a311db672","dem","Democrat",26,"Female","Caucasian/White","repub","against","repub_against",0,100,100,100,100,80,20,60,30,0,0,0,0,100,47.5,0,"Strong Republican","Moderate Republican","Strong Democrat","Journalist"
"637d5f0f84db9e63ebafc4db","dem","Democrat",49,"Male","African American/Black","dem","against","dem_against",1,68,29,70,73,60,28,79,69,74,34,71,74,60,59,63.25,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Politician"
"60feb2be3bb57f04327c03f4","dem","Democrat",51,"Male","Caucasian/White","dem","against","dem_against",1,100,100,100,100,10,10,0,10,60,60,60,60,100,7.5,60,"Strong Democrat","Strong Democrat","Moderate Democrat","Activist"
"64618c94bd9b28ed7b6472ce","dem","Democrat",30,"Male","Asian or Pacific Islander","repub","for","repub_for",0,100,90,90,90,65,65,25,60,50,65,65,50,92.5,53.75,57.5,"Independent / non-partisan / politically neutral","Moderate Democrat","Strong Republican","Journalist"
"63d1e114550c261e5d78a941","dem","Democrat",27,"Female","Asian or Pacific Islander","dem","against","dem_against",1,85,85,85,85,0,0,0,0,20,20,20,20,85,0,20,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Democrat","Activist"
"60367f78082e3dedb8238ea3","dem","Democrat",77,"Female","Caucasian/White","repub","against","repub_against",0,90,82,95,100,0,0,0,0,37,54,43,50,91.75,0,46,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","Journalist"
"63d165bb3190f492951fa6ad","dem","Democrat",34,"Male","Hispanic or Latino","no role-play","for","no role-play_for",0,100,100,90,100,0,55,0,0,30,60,50,25,97.5,13.75,41.25,"Strong Democrat","Strong Democrat","Strong Republican","Activist"
"640e4ddaf9f67c6c8ea4936b","dem","Democrat",66,"Female","Caucasian/White","repub","for","repub_for",0,93,50,69,60,3,12,0,0,79,72,50,68,68,3.75,67.25,"Strong Democrat","Moderate Republican","Strong Republican","Policy Expert"
"6100000ff91c50669c1a1361","dem","Democrat",24,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,15,25,10,19,27,15,25,16,100,17.25,20.75,"Strong Democrat","Moderate Democrat","Strong Democrat","Activist"
"5dd864447beb29822b6c1e86","dem","Democrat",32,"Female","Caucasian/White","dem","for","dem_for",1,50,50,27,76,59,87,68,31,96,98,89,4,50.75,61.25,71.75,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","AI language model"
"628690801339eca9c44143cd","dem","Democrat",30,"Female","African American/Black","dem","against","dem_against",1,60,39,29,60,16,50,21,19,49,71,41,62,47,26.5,55.75,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Democrat","AI language model"
"56a914f0119265000c6e13c5","dem","Democrat",38,"Female","Caucasian/White","repub","for","repub_for",0,35,33,36,12,58,60,39,58,86,79,71,62,29,53.75,74.5,"Moderate Democrat","Other (Libertarian, Green Party, etc.)","Moderate Republican","AI language model"
"5f048fdc0aea5b0ae3215fc9","dem","Democrat",66,"Female","Caucasian/White","repub","against","repub_against",0,75,50,62,50,0,12,0,0,16,14,6,6,59.25,3,10.5,"Strong Republican","Strong Republican","Moderate Democrat","Activist"
"60e9e8092cfc1f464753dd71","dem","Democrat",60,"Male","Caucasian/White","no role-play","against","no role-play_against",0,100,100,100,100,0,0,0,0,100,100,100,100,100,0,100,"Strong Republican","Independent / non-partisan / politically neutral","Strong Democrat","Activist"
"63cc90d2bed7edb18c3fd155","dem","Democrat",60,"Or do you describe yourself in another way (write in gender identity)","Caucasian/White","repub","for","repub_for",0,92,93,91,86,30,67,9,23,22,20,8,17,90.5,32.25,16.75,"Moderate Democrat","Moderate Democrat","Strong Republican","Student"
"5ee142b292607215593aa9af","dem","Democrat",55,"Female","Caucasian/White","repub","against","repub_against",0,98,87,91,90,3,13,1,2,9,10,8,6,91.5,4.75,8.25,"Independent / non-partisan / politically neutral","Moderate Democrat","Strong Democrat","Professor"
"644c061ce861c17549323c00","dem","Democrat",48,"Male","Caucasian/White","dem","for","dem_for",1,91,91,93,84,60,41,8,60,29,46,19,67,89.75,42.25,40.25,"Strong Democrat","Moderate Democrat","Moderate Republican","AI language model"
"5a6b4cd2d5d4cb0001d64740","dem","Democrat",34,"Female","Caucasian/White","repub","for","repub_for",0,100,100,100,100,4,2,0,0,9,10,29,6,100,1.5,13.5,"Moderate Democrat","Strong Republican","Strong Republican","Activist"
"628bb31571a8935ee2dbd6f9","dem","Democrat",67,"Male","Caucasian/White","no role-play","against","no role-play_against",0,100,100,100,100,0,0,0,0,0,0,0,0,100,0,0,"Moderate Republican","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Policy Expert"
"5bdc8d12b2fff7000189b6f8","dem","Democrat",71,"Female","Caucasian/White","repub","against","repub_against",0,100,100,93,100,0,0,0,0,10,10,10,5,98.25,0,8.75,"Moderate Democrat","Strong Democrat","Moderate Republican","Student"
"60fd68c042738664376391e8","dem","Democrat",24,"Female","Caucasian/White","dem","against","dem_against",1,100,85,75,100,65,50,50,65,15,25,15,10,90,57.5,16.25,"Moderate Democrat","Strong Republican","Moderate Democrat","Journalist"
"5eb5f6d5e38e9f4e6c8dde3f","dem","Democrat",25,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,79,100,24,0,0,0,0,0,100,50.75,0,"Strong Democrat","Moderate Republican","Independent / non-partisan / politically neutral","Professor"
"63e40cde6487028afe7bec5d","dem","Democrat",33,"Male","Hispanic or Latino","no role-play","for","no role-play_for",0,100,100,100,100,1,0,0,0,61,80,20,50,100,0.25,52.75,"Independent / non-partisan / politically neutral","Moderate Democrat","Moderate Republican","Politician"
"643ead9be9be7fa2c20e1a53","dem","Democrat",57,"Male","Caucasian/White","repub","for","repub_for",0,100,100,90,90,20,10,0,0,60,60,40,40,95,7.5,50,"Moderate Democrat","Moderate Republican","Moderate Republican","Student"
"5c388683fb3f0f0001fdf65a","dem","Democrat",36,"Male","Asian or Pacific Islander","repub","for","repub_for",0,95,95,100,95,1,1,0,0,75,75,75,65,96.25,0.5,72.5,"Independent / non-partisan / politically neutral","Strong Democrat","Moderate Republican","Policy Expert"
"5c0fcccc1f6f150001487111","dem","Democrat",60,"Female","Caucasian/White","dem","against","dem_against",1,90,50,75,50,0,0,0,0,50,50,50,50,66.25,0,50,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Strong Democrat","Policy Expert"
"5dcea7314d51e4107516c80d","dem","Democrat",55,"Female","Caucasian/White","repub","against","repub_against",0,65,80,65,60,0,0,0,0,10,10,10,10,67.5,0,10,"Other (Libertarian, Green Party, etc.)","Moderate Democrat","Moderate Democrat","AI language model"
"5bbf523d83f9790001ce549a","dem","Democrat",61,"Female","Caucasian/White","no role-play","against","no role-play_against",0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,21.75,"Moderate Republican","Moderate Democrat","Moderate Democrat","AI language model"
"616c9115b3a3d2f885822a57","dem","Democrat",37,"Male","Caucasian/White","no role-play","for","no role-play_for",0,70,80,80,70,24,18,11,28,60,60,55,65,75,20.25,60,"Strong Democrat","Independent / non-partisan / politically neutral","Strong Republican","Student"
"6474a86474b12fd778ae530f","dem","Democrat",67,"Male","Caucasian/White","dem","for","dem_for",1,90,90,90,100,50,40,50,60,60,19,10,10,92.5,50,24.75,"Strong Democrat","Strong Democrat","Moderate Republican","AI language model"
"5b72d3f8afce7600019fe275","dem","Democrat",32,"Male","African American/Black","repub","for","repub_for",0,50,50,50,0,100,100,50,100,100,100,100,100,37.5,87.5,100,"Strong Democrat","Independent / non-partisan / politically neutral","Moderate Republican","Student"
"645466e1bd17070ac5692eaf","dem","Democrat",51,"Male","African American/Black","dem","against","dem_against",1,70,22,80,70,74,35,82,76,78,34,69,76,60.5,66.75,64.25,"Moderate Democrat","Moderate Democrat","Moderate Democrat","Politician"
"5588d01bfdf99b304dd47ced","dem","Democrat",38,"Female","Caucasian/White","repub","for","repub_for",0,87,87,87,100,0,0,0,0,50,50,50,50,90.25,0,50,"Moderate Democrat","Other (Libertarian, Green Party, etc.)","Moderate Republican","AI language model"
"5dcf4136cf8e7e086ea019e4","dem","Democrat",56,"Female","Caucasian/White","dem","against","dem_against",1,70,50,81,70,0,0,0,0,5,8,5,2,67.75,0,5,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Democrat","AI language model"
"5e1f938b06121f2be0d1ead4","dem","Democrat",24,"Female","African American/Black","no role-play","for","no role-play_for",0,100,95,100,100,10,9,0,0,90,100,100,100,98.75,4.75,97.5,"Strong Democrat","Moderate Republican","Strong Republican","Politician"
"628c2454c8c66010dd87391d","dem","Democrat",33,"Male","Caucasian/White","repub","for","repub_for",0,100,100,100,100,10,30,0,6,50,50,50,40,100,11.5,47.5,"Moderate Democrat","Moderate Republican","Independent / non-partisan / politically neutral","AI language model"
"6510cfe3314de2c12fa31e55","dem","Democrat",37,"Female","Native American or Alaskan Native","no role-play","for","no role-play_for",0,100,90,86,100,82,81,50,87,15,14,50,9,94,75,22,"Moderate Democrat","Independent / non-partisan / politically neutral","Strong Republican","Professor"
"590208c89571f50001c666e3","dem","Democrat",36,"Male","Caucasian/White","repub","against","repub_against",0,100,100,100,100,0,5,0,0,5,0,5,5,100,1.25,3.75,"Moderate Republican","Independent / non-partisan / politically neutral","Moderate Republican","AI language model"
"64415cccab771017a37d3d93","dem","Democrat",44,"Male","Caucasian/White","no role-play","against","no role-play_against",0,57,63,52,89,1,25,0,0,28,32,44,31,65.25,6.5,33.75,"Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Independent / non-partisan / politically neutral","Student"
"5d1e4f1d51bab90018162332","dem","Democrat",30,"Female","Caucasian/White","dem","for","dem_for",1,100,100,100,100,15,14,3,8,56,68,60,60,100,10,61,"Strong Democrat","Strong Republican","Moderate Democrat","AI language model"
"64664bc615dd4139df276075","dem","Democrat",42,"Male","Asian or Pacific Islander","no role-play","for","no role-play_for",0,75,60,60,70,40,45,15,40,55,80,55,60,66.25,35,62.5,"Moderate Democrat","Independent / non-partisan / politically neutral","Moderate Republican","AI language model"
